,Solic,prediccion
39194,1416146,1
39195,1416148,0
39196,1416152,0
39197,1416162,1
39198,1416164,1
39199,1416166,1
39200,1416172,0
39201,1416174,0
39202,1416184,0
39203,1416194,0
39204,1416198,0
39205,1416202,0
39206,1416204,0
39207,1416218,1
39208,1416222,0
39209,1416230,1
39210,1416240,1
39211,1416244,1
39212,1416250,0
39213,1416256,1
39214,1416258,1
39215,1416260,0
39216,1416264,0
39217,1416270,0
39218,1416280,0
39219,1416292,0
39220,1416294,0
39221,1416300,0
39222,1416302,0
39223,1416304,0
39224,1416322,0
39225,1416324,0
39226,1416328,0
39227,1416338,0
39228,1416340,1
39229,1416342,0
39230,1416344,0
39231,1416354,0
39232,1416372,0
39233,1416380,1
39234,1416386,1
39235,1416388,0
39236,1416398,0
39237,1416406,1
39238,1416410,0
39239,1416422,0
39240,1416426,1
39241,1416428,1
39242,1416436,1
39243,1416440,0
39244,1416442,0
39245,1416444,0
39246,1416456,0
39247,1416460,0
39248,1416462,0
39249,1416466,0
39250,1416472,0
39251,1416474,1
39252,1416494,0
39253,1416510,0
39254,1416512,0
39255,1416514,0
39256,1416516,0
39257,1416520,0
39258,1416522,0
39259,1416526,1
39260,1416530,0
39261,1416548,0
39262,1416556,1
39263,1416564,0
39264,1416566,0
39265,1416572,0
39266,1416576,0
39267,1416580,0
39268,1416586,0
39269,1416590,0
39270,1416600,0
39271,1416602,0
39272,1416608,0
39273,1416638,0
39274,1416640,0
39275,1416646,1
39276,1416648,0
39277,1416652,0
39278,1416654,0
39279,1416658,1
39280,1416660,0
39281,1416668,0
39282,1416678,1
39283,1416680,0
39284,1416682,0
39285,1416684,1
39286,1416688,1
39287,1416690,0
39288,1416702,0
39289,1416738,0
39290,1416750,0
39291,1416752,0
39292,1416758,0
39293,1416762,0
39294,1416766,0
39295,1416768,0
39296,1416770,1
39297,1416774,1
39298,1416776,0
39299,1416778,1
39300,1416788,0
39301,1416790,1
39302,1416794,0
39303,1416798,1
39304,1416800,1
39305,1416816,1
39306,1416838,0
39307,1416840,0
39308,1416846,1
39309,1416858,0
39310,1416860,0
39311,1416862,0
39312,1416864,0
39313,1416866,0
39314,1416868,0
39315,1416872,0
39316,1416878,0
39317,1416892,1
39318,1416902,0
39319,1416904,0
39320,1416916,0
39321,1416922,0
39322,1416924,0
39323,1416926,1
39324,1416928,1
39325,1416932,0
39326,1416936,0
39327,1416942,0
39328,1416948,1
39329,1416950,0
39330,1416958,0
39331,1416960,1
39332,1416966,0
39333,1416970,0
39334,1416980,0
39335,1416982,0
39336,1416994,0
39337,1416996,0
39338,1417004,0
39339,1417012,0
39340,1417014,0
39341,1417016,0
39342,1417020,0
39343,1417022,1
39344,1417024,0
39345,1417026,0
39346,1417028,0
39347,1417030,0
39348,1417038,1
39349,1417040,0
39350,1417044,0
39351,1417046,0
39352,1417050,0
39353,1417056,0
39354,1417062,0
39355,1417066,0
39356,1417072,0
39357,1417076,0
39358,1417078,0
39359,1417082,0
39360,1417084,0
39361,1417086,0
39362,1417088,1
39363,1417092,0
39364,1417098,0
39365,1417110,0
39366,1417128,1
39367,1417130,1
39368,1417132,0
39369,1417134,0
39370,1417136,0
39371,1417140,0
39372,1417142,0
39373,1417146,1
39374,1417154,1
39375,1417174,0
39376,1417184,0
39377,1417186,0
39378,1417188,0
39379,1417196,0
39380,1417200,0
39381,1417210,0
39382,1417218,0
39383,1417220,0
39384,1417222,0
39385,1417228,0
39386,1417236,1
39387,1417244,0
39388,1417246,0
39389,1417248,0
39390,1417262,0
39391,1417272,0
39392,1417280,0
39393,1417282,0
39394,1417286,0
39395,1417288,1
39396,1417292,1
39397,1417294,0
39398,1417312,1
39399,1417316,0
39400,1417318,0
39401,1417320,0
39402,1417330,0
39403,1417332,0
39404,1417334,0
39405,1417346,1
39406,1417348,0
39407,1417352,0
39408,1417356,0
39409,1417362,0
39410,1417364,0
39411,1417374,0
39412,1417376,0
39413,1417378,1
39414,1417382,0
39415,1417402,0
39416,1417410,0
39417,1417416,0
39418,1417440,0
39419,1417444,0
39420,1417456,0
39421,1417460,0
39422,1417466,0
39423,1417470,0
39424,1417478,0
39425,1417480,1
39426,1417484,0
39427,1417488,0
39428,1417500,0
39429,1417504,1
39430,1417506,0
39431,1417512,0
39432,1417514,1
39433,1417518,0
39434,1417522,1
39435,1417530,0
39436,1417532,1
39437,1417534,0
39438,1417538,0
39439,1417558,1
39440,1417562,0
39441,1417566,1
39442,1417568,1
39443,1417574,0
39444,1417578,1
39445,1417584,0
39446,1417590,0
39447,1417600,0
39448,1417606,0
39449,1417608,0
39450,1417612,1
39451,1417614,0
39452,1417620,0
39453,1417626,0
39454,1417628,1
39455,1417636,1
39456,1417638,0
39457,1417650,1
39458,1417656,0
39459,1417658,0
39460,1417664,0
39461,1417666,0
39462,1417668,0
39463,1417674,1
39464,1417682,0
39465,1417684,0
39466,1417686,0
39467,1417690,0
39468,1417694,0
39469,1417698,0
39470,1417712,0
39471,1417716,1
39472,1417722,1
39473,1417730,0
39474,1417734,1
39475,1417738,0
39476,1417742,0
39477,1417744,0
39478,1417750,0
39479,1417762,0
39480,1417764,0
39481,1417768,1
39482,1417776,1
39483,1417778,1
39484,1417780,0
39485,1417782,1
39486,1417788,1
39487,1417850,0
39488,1417854,0
39489,1417860,1
39490,1417868,0
39491,1417874,0
39492,1417888,0
39493,1417900,0
39494,1417910,1
39495,1417912,0
39496,1417916,0
39497,1417926,1
39498,1417928,1
39499,1417936,1
39500,1417950,0
39501,1417954,0
39502,1417964,1
39503,1417986,1
39504,1417988,0
39505,1417990,1
39506,1417994,0
39507,1417996,0
39508,1417998,0
39509,1418006,1
39510,1418008,1
39511,1418010,1
39512,1418012,0
39513,1418014,0
39514,1418016,1
39515,1418018,1
39516,1418020,0
39517,1418028,0
39518,1418034,1
39519,1418036,0
39520,1418040,0
39521,1418044,0
39522,1418046,0
39523,1418048,0
39524,1418062,0
39525,1418066,1
39526,1418070,1
39527,1418072,0
39528,1418086,0
39529,1418094,1
39530,1418116,0
39531,1418118,0
39532,1418130,0
39533,1418132,0
39534,1418136,0
39535,1418138,0
39536,1418142,1
39537,1418168,0
39538,1418174,1
39539,1418186,1
39540,1418192,1
39541,1418196,0
39542,1418198,1
39543,1418206,0
39544,1418218,0
39545,1418236,0
39546,1418246,0
39547,1418250,0
39548,1418254,0
39549,1418258,0
39550,1418266,0
39551,1418268,1
39552,1418270,0
39553,1418274,0
39554,1418286,1
39555,1418288,1
39556,1418290,0
39557,1418292,0
39558,1418300,0
39559,1418306,1
39560,1418308,1
39561,1418320,1
39562,1418326,0
39563,1418328,1
39564,1418334,1
39565,1418342,0
39566,1418344,0
39567,1418350,0
39568,1418356,1
39569,1418360,1
39570,1418362,1
39571,1418364,0
39572,1418366,0
39573,1418370,0
39574,1418372,1
39575,1418374,1
39576,1418380,1
39577,1418384,0
39578,1418410,0
39579,1418414,0
39580,1418420,0
39581,1418424,1
39582,1418434,0
39583,1418444,0
39584,1418446,0
39585,1418448,0
39586,1418462,0
39587,1418464,0
39588,1418472,1
39589,1418474,0
39590,1418478,0
39591,1418484,0
39592,1418488,0
39593,1418492,0
39594,1418500,0
39595,1418512,1
39596,1418516,0
39597,1418530,1
39598,1418532,0
39599,1418540,0
39600,1418542,0
39601,1418548,1
39602,1418550,1
39603,1418570,1
39604,1418572,0
39605,1418576,0
39606,1418578,1
39607,1418586,1
39608,1418588,0
39609,1418590,0
39610,1418598,0
39611,1418606,0
39612,1418608,1
39613,1418610,0
39614,1418620,1
39615,1418626,0
39616,1418632,1
39617,1418638,1
39618,1418642,0
39619,1418644,0
39620,1418652,0
39621,1418654,0
39622,1418680,0
39623,1418696,0
39624,1418700,0
39625,1418702,0
39626,1418704,0
39627,1418706,0
39628,1418712,0
39629,1418726,0
39630,1418728,0
39631,1418734,1
39632,1418736,1
39633,1418738,0
39634,1418740,0
39635,1418744,0
39636,1418748,0
39637,1418758,0
39638,1418760,0
39639,1418770,0
39640,1418772,0
39641,1418776,0
39642,1418786,1
39643,1418790,1
39644,1418794,1
39645,1418818,0
39646,1418820,0
39647,1418824,0
39648,1418832,0
39649,1418840,1
39650,1418842,1
39651,1418844,0
39652,1418850,1
39653,1418854,0
39654,1418856,1
39655,1418868,0
39656,1418870,0
39657,1418874,0
39658,1418876,0
39659,1418882,0
39660,1418884,0
39661,1418890,1
39662,1418900,0
39663,1418902,1
39664,1418906,0
39665,1418908,0
39666,1418912,0
39667,1418924,1
39668,1418932,0
39669,1418934,0
39670,1418936,0
39671,1418940,0
39672,1418954,1
39673,1418958,1
39674,1418960,0
39675,1418964,0
39676,1418968,0
39677,1418970,0
39678,1418972,0
39679,1418976,0
39680,1418988,0
39681,1418990,1
39682,1419002,1
39683,1419004,0
39684,1419008,0
39685,1419020,0
39686,1419022,0
39687,1419032,0
39688,1419040,0
39689,1419044,0
39690,1419048,0
39691,1419060,0
39692,1419062,0
39693,1419070,1
39694,1419074,0
39695,1419076,0
39696,1419078,0
39697,1419084,0
39698,1419086,0
39699,1419088,0
39700,1419094,0
39701,1419096,1
39702,1419104,1
39703,1419106,0
39704,1419110,0
39705,1419112,0
39706,1419118,1
39707,1419120,1
39708,1419128,0
39709,1419132,0
39710,1419136,0
39711,1419138,0
39712,1419140,0
39713,1419148,1
39714,1419158,1
39715,1419164,0
39716,1419182,0
39717,1419184,1
39718,1419194,0
39719,1419204,0
39720,1419206,0
39721,1419210,0
39722,1419220,0
39723,1419222,0
39724,1419226,0
39725,1419240,0
39726,1419248,0
39727,1419262,0
39728,1419264,1
39729,1419274,0
39730,1419278,0
39731,1419292,1
39732,1419296,0
39733,1419304,0
39734,1419314,0
39735,1419320,0
39736,1419322,0
39737,1419328,1
39738,1419334,1
39739,1419336,1
39740,1419348,0
39741,1419360,0
39742,1419362,1
39743,1419364,0
39744,1419366,1
39745,1419372,0
39746,1419374,0
39747,1419376,0
39748,1419380,0
39749,1419384,1
39750,1419390,0
39751,1419396,1
39752,1419398,0
39753,1419422,0
39754,1419426,1
39755,1419428,0
39756,1419436,0
39757,1419440,0
39758,1419442,1
39759,1419448,0
39760,1419462,0
39761,1419472,0
39762,1419474,0
39763,1419478,1
39764,1419482,1
39765,1419492,0
39766,1419498,0
39767,1419500,0
39768,1419514,1
39769,1419518,1
39770,1419528,1
39771,1419542,0
39772,1419574,1
39773,1419576,0
39774,1419592,1
39775,1419600,0
39776,1419602,0
39777,1419604,1
39778,1419612,0
39779,1419618,1
39780,1419620,0
39781,1419622,1
39782,1419626,0
39783,1419628,0
39784,1419636,0
39785,1419638,0
39786,1419650,0
39787,1419652,1
39788,1419654,0
39789,1419656,1
39790,1419670,0
39791,1419672,0
39792,1419674,0
39793,1419676,0
39794,1419680,0
39795,1419682,0
39796,1419686,0
39797,1419690,0
39798,1419706,1
39799,1419708,1
39800,1419712,0
39801,1419714,1
39802,1419726,0
39803,1419728,1
39804,1419748,1
39805,1419756,1
39806,1419762,0
39807,1419764,0
39808,1419772,1
39809,1419778,0
39810,1419780,0
39811,1419784,0
39812,1419786,0
39813,1419794,1
39814,1419796,0
39815,1419814,0
39816,1419816,1
39817,1419822,0
39818,1419828,0
39819,1419832,0
39820,1419834,1
39821,1419846,1
39822,1419848,0
39823,1419852,1
39824,1419858,1
39825,1419862,0
39826,1419864,0
39827,1419866,0
39828,1419870,0
39829,1419872,0
39830,1419876,1
39831,1419878,0
39832,1419880,0
39833,1419882,0
39834,1419888,0
39835,1419890,0
39836,1419900,0
39837,1419904,0
39838,1419926,0
39839,1419930,0
39840,1419940,1
39841,1419944,0
39842,1419962,1
39843,1419964,1
39844,1419972,0
39845,1419974,0
39846,1419976,0
39847,1419984,0
39848,1419992,0
39849,1419998,0
39850,1420004,0
39851,1420020,0
39852,1420026,0
39853,1420032,0
39854,1420034,0
39855,1420048,0
39856,1420050,0
39857,1420060,0
39858,1420062,0
39859,1420064,0
39860,1420070,0
39861,1420074,0
39862,1420084,0
39863,1420100,1
39864,1420102,1
39865,1420104,0
39866,1420112,0
39867,1420120,0
39868,1420130,1
39869,1420138,0
39870,1420142,1
39871,1420144,1
39872,1420146,1
39873,1420148,0
39874,1420150,0
39875,1420154,0
39876,1420162,0
39877,1420166,0
39878,1420168,0
39879,1420170,1
39880,1420176,0
39881,1420184,0
39882,1420186,1
39883,1420194,0
39884,1420196,1
39885,1420198,0
39886,1420206,1
39887,1420216,0
39888,1420232,0
39889,1420236,1
39890,1420254,0
39891,1420256,0
39892,1420260,0
39893,1420266,0
39894,1420270,1
39895,1420276,0
39896,1420280,1
39897,1420282,0
39898,1420288,0
39899,1420292,1
39900,1420294,1
39901,1420298,1
39902,1420302,0
39903,1420308,0
39904,1420324,0
39905,1420326,0
39906,1420330,0
39907,1420334,1
39908,1420336,1
39909,1420338,1
39910,1420342,1
39911,1420344,1
39912,1420348,0
39913,1420350,0
39914,1420356,0
39915,1420366,1
39916,1420370,1
39917,1420376,0
39918,1420378,1
39919,1420388,0
39920,1420394,0
39921,1420400,0
39922,1420402,1
39923,1420406,0
39924,1420408,0
39925,1420422,0
39926,1420426,0
39927,1420430,0
39928,1420432,0
39929,1420442,0
39930,1420448,0
39931,1420466,0
39932,1420468,0
39933,1420470,0
39934,1420472,1
39935,1420478,0
39936,1420480,1
39937,1420500,0
39938,1420502,0
39939,1420510,0
39940,1420518,1
39941,1420524,0
39942,1420552,1
39943,1420594,0
39944,1420610,0
39945,1420616,1
39946,1420618,0
39947,1420620,0
39948,1420632,0
39949,1420638,0
39950,1420644,1
39951,1420652,0
39952,1420660,1
39953,1420662,0
39954,1420666,0
39955,1420674,0
39956,1420676,0
39957,1420686,0
39958,1420690,1
39959,1420692,0
39960,1420696,1
39961,1420698,0
39962,1420700,0
39963,1420702,1
39964,1420710,1
39965,1420734,0
39966,1420740,1
39967,1420744,1
39968,1420760,0
39969,1420766,0
39970,1420768,0
39971,1420774,0
39972,1420782,0
39973,1420788,1
39974,1420792,0
39975,1420800,0
39976,1420802,0
39977,1420812,1
39978,1420822,0
39979,1420830,0
39980,1420836,0
39981,1420842,1
39982,1420846,1
39983,1420848,0
39984,1420850,1
39985,1420856,0
39986,1420862,1
39987,1420866,0
39988,1420870,1
39989,1420878,0
39990,1420896,0
39991,1420900,0
39992,1420908,0
39993,1420910,1
39994,1420922,0
39995,1420930,1
39996,1420936,0
39997,1420946,0
39998,1420950,0
39999,1420956,0
40000,1420958,1
40001,1420974,0
40002,1420978,0
40003,1420996,1
40004,1421000,0
40005,1421002,0
40006,1421006,1
40007,1421012,0
40008,1421016,1
40009,1421024,0
40010,1421026,0
40011,1421036,1
40012,1421038,1
40013,1421040,0
40014,1421042,0
40015,1421044,0
40016,1421054,0
40017,1421062,1
40018,1421068,1
40019,1421072,0
40020,1421076,0
40021,1421082,0
40022,1421084,1
40023,1421086,0
40024,1421096,1
40025,1421116,1
40026,1421120,0
40027,1421132,0
40028,1421134,0
40029,1421136,0
40030,1421160,0
40031,1421166,1
40032,1421170,0
40033,1421174,0
40034,1421180,0
40035,1421190,0
40036,1421196,0
40037,1421198,1
40038,1421200,0
40039,1421202,0
40040,1421204,0
40041,1421208,1
40042,1421210,0
40043,1421212,0
40044,1421242,1
40045,1421244,1
40046,1421248,1
40047,1421250,1
40048,1421256,1
40049,1421258,1
40050,1421260,0
40051,1421262,1
40052,1421266,0
40053,1421292,1
40054,1421298,0
40055,1421306,0
40056,1421308,0
40057,1421320,0
40058,1421322,1
40059,1421324,0
40060,1421330,0
40061,1421364,0
40062,1421388,1
40063,1421400,1
40064,1421406,0
40065,1421414,0
40066,1421418,0
40067,1421420,0
40068,1421426,0
40069,1421430,0
40070,1421440,0
40071,1421442,0
40072,1421454,1
40073,1421460,1
40074,1421464,0
40075,1421474,0
40076,1421476,0
40077,1421480,1
40078,1421482,0
40079,1421484,1
40080,1421486,0
40081,1421490,0
40082,1421496,0
40083,1421500,0
40084,1421502,0
40085,1421504,0
40086,1421510,1
40087,1421518,1
40088,1421522,0
40089,1421538,0
40090,1421540,0
40091,1421544,0
40092,1421546,0
40093,1421552,0
40094,1421572,0
40095,1421574,0
40096,1421582,0
40097,1421584,0
40098,1421592,0
40099,1421596,0
40100,1421604,1
40101,1421610,0
40102,1421614,0
40103,1421622,1
40104,1421624,0
40105,1421628,1
40106,1421632,0
40107,1421636,1
40108,1421642,1
40109,1421648,0
40110,1421650,0
40111,1421654,0
40112,1421658,1
40113,1421676,1
40114,1421682,0
40115,1421684,1
40116,1421698,0
40117,1421700,0
40118,1421706,0
40119,1421708,0
40120,1421716,0
40121,1421726,0
40122,1421728,0
40123,1421736,0
40124,1421738,0
40125,1421740,0
40126,1421742,0
40127,1421746,0
40128,1421748,1
40129,1421752,1
40130,1421754,0
40131,1421756,0
40132,1421770,0
40133,1421772,0
40134,1421776,0
40135,1421778,0
40136,1421788,1
40137,1421790,1
40138,1421796,0
40139,1421798,0
40140,1421800,0
40141,1421802,0
40142,1421804,0
40143,1421806,0
40144,1421812,0
40145,1421814,0
40146,1421816,0
40147,1421832,0
40148,1421838,0
40149,1421844,0
40150,1421848,0
40151,1421850,1
40152,1421852,0
40153,1421858,1
40154,1421862,0
40155,1421866,0
40156,1421868,0
40157,1421874,0
40158,1421876,0
40159,1421880,0
40160,1421884,0
40161,1421888,0
40162,1421892,0
40163,1421894,0
40164,1421898,0
40165,1421900,0
40166,1421902,0
40167,1421904,0
40168,1421906,0
40169,1421914,1
40170,1421916,0
40171,1421924,0
40172,1421934,0
40173,1421940,0
40174,1421942,0
40175,1421946,0
40176,1421952,0
40177,1421962,0
40178,1421968,0
40179,1421974,0
40180,1421978,0
40181,1421980,1
40182,1421990,0
40183,1421998,0
40184,1422000,0
40185,1422012,0
40186,1422016,1
40187,1422032,0
40188,1422048,0
40189,1422054,0
40190,1422056,1
40191,1422058,0
40192,1422060,0
40193,1422062,0
40194,1422064,0
40195,1422070,0
40196,1422092,0
40197,1422096,1
40198,1422098,0
40199,1422104,0
40200,1422108,0
40201,1422110,0
40202,1422114,0
40203,1422116,0
40204,1422118,0
40205,1422122,0
40206,1422128,0
40207,1422130,0
40208,1422146,1
40209,1422150,0
40210,1422156,0
40211,1422162,0
40212,1422164,0
40213,1422166,0
40214,1422168,0
40215,1422180,0
40216,1422196,0
40217,1422198,0
40218,1422200,0
40219,1422202,0
40220,1422214,1
40221,1422218,1
40222,1422220,1
40223,1422222,0
40224,1422224,0
40225,1422228,0
40226,1422230,1
40227,1422240,0
40228,1422246,0
40229,1422252,0
40230,1422256,1
40231,1422258,0
40232,1422262,0
40233,1422270,0
40234,1422276,0
40235,1422280,0
40236,1422288,0
40237,1422290,0
40238,1422292,0
40239,1422298,1
40240,1422302,0
40241,1422304,1
40242,1422308,0
40243,1422314,0
40244,1422328,1
40245,1422332,0
40246,1422342,0
40247,1422346,1
40248,1422360,0
40249,1422366,1
40250,1422374,0
40251,1422380,0
40252,1422382,0
40253,1422384,0
40254,1422386,1
40255,1422392,1
40256,1422398,0
40257,1422400,0
40258,1422402,0
40259,1422404,0
40260,1422406,0
40261,1422408,0
40262,1422410,0
40263,1422412,1
40264,1422414,0
40265,1422418,0
40266,1422420,0
40267,1422438,0
40268,1422446,0
40269,1422448,0
40270,1422458,0
40271,1422472,1
40272,1422482,1
40273,1422486,0
40274,1422488,0
40275,1422492,0
40276,1422498,0
40277,1422508,0
40278,1422510,0
40279,1422512,0
40280,1422524,0
40281,1422546,0
40282,1422552,0
40283,1422556,0
40284,1422564,1
40285,1422572,1
40286,1422596,0
40287,1422600,0
